"","day","nitrate","jday","pCO2_atmos","temp","bottomtemp","wind","dNO3","pCO2","DIC","slDON","slDOC","airseaFlux","deltapCO2","TEPC","PON","POC","remin_overconsumption","BML_DIC","BML_NO3","total_C"
"1424",1424,0,329,395.69139269635,9.25860113964186,7.71550094970155,10.916765003931,0,421.28389965775,2129.080367226,0,0,-7635.89583017001,-25.663697087678,0,0.0542453131677123,0.3580190669069,0,2129.080367226,20.999520853692,212908037.080619
"1425",1425,0,330,395.760887061256,9.20697343321298,7.67247786101081,10.937116925082,0,420.164738168253,2129.00716816468,0,0,-7319.92774023732,-24.4733454719034,0,0.0509713261796331,0.336410752785578,0,2129.00716816468,20.999520853692,212900717.152879
"1426",1426,0,331,395.82866495881,9.15528405865263,7.62940338221052,10.9569661665088,0,419.054948385974,2128.93712749992,0,0,-7004.08671994822,-23.2940613247181,0,0.0479041018706747,0.316167072346453,0,2128.93712749992,20.999520853692,212893713.066159
"1427",1427,0,332,395.89470619446,9.10354841690912,7.58629034742427,10.9763068140918,0,417.954736536298,2128.87024224876,0,0,-6688.54408444237,-22.1260715774877,0,0.0450300431609332,0.297198284862159,0,2128.87024224876,20.999520853692,212887024.522074
"1428",1428,0,333,395.95899109109,9.05178192271616,7.54315160226347,10.9951331052479,0,416.864303204624,2128.80650771733,0,0,-6373.47092080783,-20.9695970101639,0,0.0423364781327121,0.2794207556759,0,2128.80650771733,20.999520853692,212880651.051154
"1429",1429,0,334,396.021500494894,9,7.5,11.0134394306477,0,415.78384336587,2128.7459175048,0,0,-6059.03791651666,-19.8248522747799,0,0.0398115953363658,0.262756529220014,0,2128.7459175048,20.999520853692,212874592.013237
"1430",1430,0,335,396.082215781075,8.94821807728384,7.45684839773653,11.0312203358863,0,414.713546418184,2128.68846350915,0,0,-5745.41518918234,-18.6920459232894,0,0.037444383714685,0.247132932516921,0,2128.68846350915,20.999520853692,212868846.598048
"1431",1431,0,336,396.141118859396,8.89645158309087,7.41370965257573,11.0484705231089,0,413.653596220629,2128.63413593448,0,0,-5432.77211784231,-17.5713804395539,0,0.0352245768114126,0.232482206955323,0,2128.63413593448,20.999520853692,212863413.82593
"1432",1432,0,337,396.198192179572,8.84471594134737,7.37059661778948,11.0651848525891,0,412.60417113447,2128.58292330013,0,0,-5121.27717598908,-16.4630522750738,0,0.0331426009538684,0.218741166295531,0,2128.58292330013,20.999520853692,212858292.548754
"1433",1433,0,338,396.253418736499,8.79302656678703,7.32752213898919,11.0813583442604,0,411.565444068401,2128.53481245137,0,0,-4811.09776650584,-15.3672518888288,0,0.0311895271222784,0.205850879007037,0,2128.53481245137,20.999520853692,212853481.450988
"1434",1434,0,339,396.306782075317,8.74139886035814,7.28449905029845,11.0969861792,0,410.537582526995,2128.48978857172,0,0,-4502.40005888243,-14.2841637904966,0,0.0293570262393639,0.193756373179801,0,2128.48978857172,20.999520853692,212848979.050929
"1435",1435,0,340,396.358266296317,8.68984820463489,7.24154017052907,11.1120637010643,0,409.520748662374,2128.44783519694,0,0,-4195.34882876047,-13.2139665870572,0,0.0276373276331803,0.182406362378989,0,2128.44783519694,20.999520853692,212844783.7021
"1436",1436,0,341,396.407856059678,8.63838995923403,7.19865829936169,11.126586417477,0,408.515099329166,2128.40893423047,0,0,-3890.10730006619,-12.1568330328486,0,0.0260231804442066,0.171752990931763,0,2128.40893423047,20.999520853692,212840893.5948
"1437",1437,0,342,396.455536590033,8.58703945623849,7.15586621353208,11.1405500013667,0,407.520786142197,2128.37306596058,0,0,-3586.83698999972,-11.112930082519,0,0.0245078177643804,0.161751597244911,0,2128.37306596058,20.999520853692,212837306.75781
"1438",1438,0,343,396.501293680877,8.53581199562916,7.1131766630243,11.1539502922569,0,406.537955536986,2128.34020907892,0,0,-3285.6975569612,-10.082418946953,0,0.0230849233112477,0.152360493854234,0,2128.34020907892,20.999520853692,212834021.060253
"1439",1439,0,344,396.545113698798,8.48472284072617,7.07060236727181,11.1667832975051,0,405.56674883267,2128.3103407006,0,0,-2986.84665167037,-9.06545515179306,0,0.0217486004547391,0.143540763001278,0,2128.3103407006,20.999520853692,212831034.213601
"1440",1440,0,345,396.586983587537,8.43378721364125,7.02815601136771,11.1790451934929,0,404.607302297629,2128.28343638574,0,0,-2690.43977159617,-8.06218859883091,0,0.0204933434273747,0.135256066620673,0,2128.28343638574,20.999520853692,212828343.77383
"1441",1441,0,346,396.62689087188,8.38302029074219,6.98585024228516,11.1907323267648,0,403.659747216913,2128.25947016238,0,0,-2396.63011899785,-7.07276362937597,0,0.0193140105610188,0.127472469702724,0,2128.25947016238,20.999520853692,212825947.143711
"1442",1442,0,347,396.664823661375,8.33243719813106,6.94369766510921,11.201841215117,0,402.724209962119,2128.2384145509,0,0,-2105.56846252316,-6.09731909023964,0,0.0182057994047229,0.120158276071171,0,2128.2384145509,20.999520853692,212823841.575248
"1443",1443,0,348,396.700770653875,8.28205300713733,6.90171083928111,11.2123685486349,0,401.800812062809,2128.22024058961,0,0,-1817.40300275776,-5.13598840143419,0,0.0171642235887763,0.113283875685923,0,2128.22024058961,20.999520853692,212822024.172245
"1444",1444,0,349,396.734721138905,8.23188272982736,6.85990227485613,11.2223111906794,0,400.889670279955,2128.20491786182,0,0,-1532.27924165125,-4.18889962607926,0,0.0161850913098885,0.106821602645264,0,2128.20491786182,20.999520853692,212820491.893004
"1445",1445,0,350,396.766665000853,8.18194131453152,6.81828442877626,11.2316661788211,0,399.990896680802,2128.19241452402,0,0,-1250.33985615352,-3.25617554189648,0,0.0152644853215159,0.100745603122005,0,2128.19241452402,20.999520853692,212819241.553148
"1446",1446,0,351,396.796592721982,8.1322436413903,6.77686970115858,11.2404307257234,0,399.10459871516,2128.1826973354,0,0,-971.724576052858,-2.33793371430733,0,0.0143987443217671,0.0950317125236629,0,2128.1826973354,20.999520853692,212818269.828572
"1447",1447,0,352,396.824495385273,8.08280451792074,6.73567043160062,11.2486022199727,0,398.230879293014,2128.17573168848,0,0,-696.570066188443,-1.43428657103152,0,0.0135844456391279,0.0896573412182437,0,2128.17573168848,20.999520853692,212817573.258505
"1448",1448,0,353,396.850364677072,8.03363867460453,6.69469889550377,11.2561782268567,0,397.369836863255,2128.17148164091,0,0,-425.009813165376,-0.545341477982049,0,0.012818389123477,0.0846013682149482,0,2128.17148164091,20.999520853692,212817148.248692
"1449",1449,0,354,396.874192889574,7.98476076049899,6.65396730041582,11.2631564890895,0,396.521565493369,2128.16990994831,0,0,-157.174016660196,0.328799183702529,0,0.0120975821565739,0.0798440422333874,0,2128.16990994831,20.999520853692,212816991.074676
"1450",1450,0,355,396.895972923118,7.93618533887239,6.61348778239366,11.2695349274846,0,395.686154950001,2128.17097809823,0,0,106.810514589966,1.18803793957272,0,0.0114192257024066,0.0753668896358833,0,2128.17097809823,20.999520853692,212817097.88519
"1451",1451,0,356,396.915698288301,7.8879268828648,6.57327240238733,11.2753116415739,0,394.863690780182,2128.174646345,0,0,366.820462009826,2.03228214293614,0,0.0107807013235532,0.0711526287354508,0,2128.174646345,20.999520853692,212817464.705652
"1452",1452,0,357,396.933363107913,7.83999977117574,6.53333314264645,11.2804849101745,0,394.054254393201,2128.18087374559,0,0,622.736091560251,2.86144389510042,0,0.0101795590950426,0.0671850900272809,0,2128.18087374559,20.999520853692,212818087.441744
"1453",1453,0,358,396.948962118686,7.7924182837801,6.49368190315008,11.285053191901,0,393.257923142828,2128.18961819638,0,0,874.441343158694,3.67543996508499,0,0.00961350635215158,0.0634491419242003,0,2128.18961819638,20.999520853692,212818961.883087
"1454",1454,0,359,396.962490672866,7.7451965976733,6.45433049806109,11.2890151256251,0,392.474770410057,2128.20083647071,0,0,1121.82391513213,4.47419170862901,0,0.00908039721315864,0.0599306216068469,0,2128.20083647071,20.999520853692,212820083.707002
"1455",1455,0,360,396.973944739594,7.69834878264733,6.4152906522061,11.2923695308812,0,391.704865685691,2128.21448425729,0,0,1364.77534355664,5.25762498717512,0,0.00857822282232676,0.0566162706273565,0,2128.21448425729,20.999520853692,212821448.482346
"1456",1456,0,361,396.983320906109,7.65188879709852,6.3765739975821,11.2951154082176,0,390.948274653548,2128.23051619928,0,0,1603.19107660555,6.02567008604643,0,0.00810510226232768,0.0534936749313626,0,2128.23051619928,20.999520853692,212823051.673422
"1457",1457,0,362,396.990616378763,7.60583048386869,6.33819206989058,11.2972519394949,0,390.205059272988,2128.24888593415,0,0,1836.97054359386,6.77826163312108,0,0.00765927408897257,0.0505512089872189,0,2128.24888593415,20.999520853692,212824888.643966
"1458",1458,0,363,396.995828983858,7.56018756612064,6.30015630510053,11.2987784881297,0,389.475277861972,2128.26954613407,0,0,2066.01721904952,7.51533851679091,0,0.00723908844450079,0.0477779837337051,0,2128.26954613407,20.999520853692,212826954.661185
"1459",1459,0,364,396.998957168286,7.51497364324925,6.26247803604105,11.2996945992837,0,388.758985179381,2128.29244854702,0,0,2290.23868138643,8.23684380447662,0,0.0068429997088177,0.0451637980781968,0,2128.29244854702,20.999520853692,212829244.899866
"1460",1460,0,365,397,7.47020218682959,6.22516848902466,11.3,0,388.056232507218,2128.31754403834,0,0,2509.5466665179,8.94272466106747,0,0.00646955965098359,0.0426990936964916,0,2128.31754403834,20.999520853692,212831754.446533
"1461",1461,12,1,397,7.42588653660298,6.18823878050248,11.3,0,387.367067732348,2128.34478263274,0,0,2723.85711618078,9.63293226765177,0,0.00611741104595439,0.0403749129032989,0,2128.34478263274,20.999520853692,212834478.303649
"1462",1462,12,2,396.998957168286,7.3820398965024,6.151699913752,11.2996945992837,0,386.691546549524,2128.37411822524,0,0,2933.55705800294,10.308453450476,0,0.00578528172407791,0.0381828593789141,0,2128.37411822524,20.999520853692,212837411.860707
"1463",1463,12,3,396.995828983858,7.3386753307184,6.11556277559867,11.2987784881297,0,386.029722006155,2128.40550423128,0,0,3138.59853592864,10.969235162131,0,0.0054719790231698,0.0361150615529206,0,2128.40550423128,20.999520853692,212840550.459243
"1464",1464,12,4,396.990616378763,7.29580575980653,6.07983813317211,11.2972519394949,0,385.381632959866,2128.43888873656,0,0,3338.44857690731,11.6141960239919,0,0.00517638461514577,0.034164138459962,0,2128.43888873656,20.999520853692,212843888.90782
"1465",1465,12,5,396.983320906109,7.25344395683769,6.04453663069807,11.2951154082176,0,384.747315140926,2128.47421913565,0,0,3533.03806860246,12.2433012378376,0,0.0048974496811827,0.0323231678958058,0,2128.47421913565,20.999520853692,212847421.945888
"1466",1466,12,6,396.973944739594,7.21160254359232,6.00966878632694,11.2923695308812,0,384.126801230955,2128.51144217556,0,0,3722.30225386191,12.8565196751539,0,0.00463419041123267,0.0305856567141356,0,2128.51144217556,20.999520853692,212851144.248142
"1467",1467,12,7,396.962490672866,7.17029398679978,5.97524498899982,11.2890151256251,0,383.520120940502,2128.55050399948,0,0,3906.18075137274,13.4538237990923,0,0.00438568380543117,0.0289455131158457,0,2128.55050399948,20.999520853692,212855050.428893
"1468",1468,12,8,396.948962118686,7.1295305944238,5.94127549535317,11.285053191901,0,382.92730108568,2128.59135019068,0,0,4084.61757128815,14.0351895871862,0,0.00415106375653386,0.0273970207931235,0,2128.59135019068,20.999520853692,212859135.046465
"1469",1469,12,9,396.933363107913,7.08932451199533,5.90777042666278,11.2804849101745,0,382.348365663993,2128.63392581656,0,0,4257.56112579079,14.6005964546936,0,0.00392951739399428,0.0259348148003622,0,2128.63392581656,20.999520853692,212863392.607591
"1470",1470,12,10,396.915698288301,7.04968771899377,5.87473976582814,11.2753116415739,0,381.783335928612,2128.67817547271,0,0,4424.96423458245,15.1500271793012,0,0.00372028167166574,0.0245538590329939,0,2128.67817547271,20.999520853692,212867817.571825
"1471",1471,12,11,396.895972923118,7.01063202527761,5.84219335439801,11.2695349274846,0,381.232230462011,2128.72404332701,0,0,4586.78412555875,15.6834678262902,0,0.00352264018238351,0.0232494252037311,0,2128.72404332701,20.999520853692,212872404.355951
"1472",1472,12,12,396.874192889574,6.97216906756574,5.81014088963811,11.2631564890895,0,380.695065247919,2128.77147316364,0,0,4742.98243043962,16.2009076751992,0,0.00333592018386348,0.0220170732134989,0,2128.77147316364,20.999520853692,212877147.338381
"1473",1473,12,13,396.850364677072,6.93431030597017,5.77859192164181,11.2561782268567,0,380.171853742257,2128.82040842704,0,0,4893.5251757193,16.7023391473168,0,0.00315948982144961,0.0208526328215674,0,2128.82040842704,20.999520853692,212882040.863557
"1474",1474,12,14,396.824495385273,6.89706702058155,5.74755585048463,11.2486022199727,0,379.662606942652,2128.87079226573,0,0,5038.38276879029,17.18775773442,0,0.00299275553425912,0.0197521865261102,0,2128.87079226573,20.999520853692,212887079.246326
"1475",1475,12,15,396.796592721982,6.86045030810821,5.71704192342351,11.2404307257234,0,379.16733345652,2128.92256757593,0,0,5177.52997943017,17.6571619287532,0,0.00283515963221853,0.0187120535726423,0,2128.92256757593,20.999520853692,212892256.776305
"1476",1476,12,16,396.766665000853,6.82447107856987,5.68705923214156,11.2316661788211,0,378.686039567805,2128.97567704493,0,0,5310.94591671882,18.1105531541771,0,0.00268617803235963,0.0177287750135736,0,2128.97567704493,20.999520853692,212897567.722222
"1477",1477,12,17,396.734721138905,6.78914005204699,5.65761671003916,11.2223111906794,0,378.218729302107,2129.03006319424,0,0,5438.61400143934,18.5479356987454,0,0.00254531814355837,0.0167990997474852,0,2129.03006319424,20.999520853692,212903006.336223
"1478",1478,12,18,396.700770653875,6.7544677554867,5.62872312957225,11.2123685486349,0,377.765404490362,2129.08566842237,0,0,5560.52193412127,18.969316648543,0,0.00241211688965442,0.0159199714717192,0,2129.08566842237,20.999520853692,212908566.858157
"1479",1479,12,19,396.664823661375,6.72046451956626,5.60038709963855,11.201841215117,0,377.326064831008,2129.14243504728,0,0,5676.66165876147,19.3747058228673,0,0.00228613886159124,0.0150885164865021,0,2129.14243504728,20.999520853692,212914243.519816
"1480",1480,12,20,396.62689087188,6.68714047561506,5.57261706301255,11.1907323267648,0,376.900707950409,2129.20030534836,0,0,5787.02932233831,19.7641157109661,0,0.00216697458986701,0.0143020322931222,0,2129.20030534836,20.999520853692,212920030.549138
"1481",1481,12,21,396.586983587537,6.65450555259591,5.54542129382992,11.1790451934929,0,376.489329461681,2129.25922160811,0,0,5891.62523027903,20.1375614101991,0,0.00205423892919263,0.0135579769326713,0,2129.25922160811,20.999520853692,212925922.174369
"1482",1482,12,22,396.545113698798,6.62256947414673,5.51880789512227,11.1667832975051,0,376.091923021958,2129.31912615313,0,0,5990.45379794009,20.4950605655791,0,0.00194756954781413,0.0128539590155732,0,2129.31912615313,20.999520853692,212931912.628167
"1483",1483,12,23,396.501293680877,6.59134175568335,5.49278479640279,11.1539502922569,0,375.708480387838,2129.37996139477,0,0,6083.52349819285,20.8366333109603,0,0.00184662551447939,0.012187728395564,0,2129.37996139477,20.999520853692,212937996.151665
"1484",1484,12,24,396.455536590033,6.5608317015644,5.46735975130367,11.1405500013667,0,375.338991469062,2129.44166986913,0,0,6170.84680530209,21.1623022118148,0,0.00175108597651391,0.0115571674449918,0,2129.44166986913,20.999520853692,212944166.99847
"1485",1485,12,25,396.407856059678,6.53104840231903,5.44254033526586,11.126586417477,0,374.98344438061,2129.50419427645,0,0,6252.44013519285,21.4720922094223,0,0.00166064892292084,0.0109602828912775,0,2129.50419427645,20.999520853692,212950419.438605
"1486",1486,12,26,396.358266296317,6.50200073193838,5.41833394328198,11.1120637010643,0,374.641825492916,2129.56747751992,0,0,6328.32378216879,21.7660305667614,0,0.00157503002683969,0.010395198177142,0,2129.56747751992,20.999520853692,212956747.762388
"1487",1487,12,27,396.306782075317,6.47369734523156,5.39474778769297,11.0969861792,0,374.314119480168,2129.6314627438,0,0,6398.52185228788,22.0441468161494,0,0.00149396156208696,0.00986014630977389,0,2129.6314627438,20.999520853692,212963146.28424
"1488",1488,12,28,396.253418736499,6.44614667524695,5.37178889603912,11.0813583442604,0,374.000309367041,2129.6960933708,0,0,6463.06219352973,22.3064727082759,0,0.00141719138886393,0.0093534631665019,0,2129.6960933708,20.999520853692,212969609.346433
"1489",1489,12,29,396.198192179572,6.4193569307595,5.34946410896625,11.0651848525891,0,373.700376573435,2129.76131313883,0,0,6521.97632277624,22.5530421630644,0,0.00134448200405331,0.00887358122675185,0,2129.76131313883,20.999520853692,212976131.322756
"1490",1490,12,30,396.141118859396,6.39333609382498,5.32778007818748,11.0484705231089,0,373.41430095739,2129.82706613687,0,0,6575.29934986018,22.7838912221826,0,0.00127560965183883,0.00841902370213625,0,2129.82706613687,20.999520853692,212982706.622106
"1491",1491,12,31,396.082215781075,6.36809191740167,5.30674326450139,11.0312203358863,0,373.142060856183,2129.89329684016,0,0,6623.06989875877,22.999058003213,0,0.00121036349067289,0.00798839903844105,0,2129.89329684016,20.999520853692,212989329.692005
"1492",1492,12,32,396.021500494894,6.34363192304037,5.28635993586698,11.0134394306477,0,372.883633125493,2129.9599501445,0,0,6665.33002606732,23.1985826555822,0,0.00114854481288782,0.0075803957650596,0,2129.9599501445,20.999520853692,212995995.022031
"1493",1493,12,33,395.95899109109,6.31996339864331,5.26663616553609,10.9951331052479,0,372.638993176722,2130.02697139974,0,0,6702.12513691512,23.3825073181724,0,0.00108996631349758,0.00719377766908405,0,2130.02697139974,20.999520853692,213002697.147168
"1494",1494,12,34,395.89470619446,6.29709339629274,5.24757783024395,10.9763068140918,0,372.408115012551,2130.09430644239,0,0,6733.50389843597,23.5508760785397,0,0.00103445140497096,0.00682737927280835,0,2130.09430644239,20.999520853692,213009430.651066
"1495",1495,12,35,395.82866495881,6.27502873014974,5.22919060845811,10.9569661665088,0,372.190971260307,2130.16190162737,0,0,6759.51815090843,23.7037349341524,0,0.000981833574974778,0.00648010159483352,0,2130.16190162737,20.999520853692,213016190.169217
"1496",1496,12,36,395.760887061256,6.2537759744239,5.21147997868658,10.937116925082,0,371.987533203767,2130.22970385883,0,0,6780.22281682227,23.8411317550432,0,0.000931955784288291,0.00615090817630271,0,2130.22970385883,20.999520853692,213022970.392034
"1497",1497,12,37,395.69139269635,6.23334146141457,5.19445121784547,10.916765003931,0,371.797770812868,2130.29766062003,0,0,6795.67580783407,23.9631162483878,0,0.000884669902278392,0.00583882135503738,0,2130.29766062003,20.999520853692,213029766.067842
"1498",1498,12,38,395.620202570072,6.21373127962409,5.17810939968674,10.8959164669497,0,371.621652771591,2130.36572000229,0,0,6805.93792989917,24.0697399247589,0,0.000839836177500549,0.00554291877150361,0,2130.36572000229,20.999520853692,213036572.005772
"1499",1499,12,39,395.547337893658,6.19495127194376,5.16245939328646,10.8745775259997,0,371.459146503929,2130.43383073296,0,0,6811.07278664654,24.1610560661437,0,0.000797322741153819,0.0052623300916152,0,2130.43383073296,20.999520853692,213043383.078558
"1500",1500,12,40,395.472820377276,6.17700703391287,5.14750586159406,10.8527545390595,0,371.310218197956,2130.50194220243,0,0,6811.14668116177,24.2371196957012,0,0.000757005141270203,0.00499623393238333,0,2130.50194220243,20.999520853692,213050194.22524
"1501",1501,12,41,395.396672223565,6.15990391205158,5.13325326004299,10.8304540083297,0,371.174832828095,2130.57000449012,0,0,6806.22851631046,24.2979875491813,0,0.000718765905660144,0.00474385497735694,0,2130.57000449012,20.999520853692,213057000.453756
"1502",1502,12,42,395.318916121012,6.14364700226786,5.11970583522321,10.8076825782964,0,371.052954175387,2130.63796838945,0,0,6796.38969371973,24.3437180481775,0,0.000682494131767786,0.00450446126966738,0,2130.63796838945,20.999520853692,213063796.84345
"1503",1503,12,43,395.239575237198,6.12824114833915,5.10686762361596,10.7844470337508,0,370.944544845945,2130.70578543184,0,0,6781.70401160567,24.3743712750673,0,0.000648085101712332,0.00427736167130138,0,2130.70578543184,20.999520853692,213070578.547461
"1504",1504,12,44,395.15867321189,6.1136909404692,5.094742450391,10.7607542977679,0,370.84956628757,2130.77340790961,0,0,6762.24756154333,24.3900089496276,0,0.000615439920906195,0.00406190347798088,0,2130.77340790961,20.999520853692,213077340.795023
"1505",1505,12,45,395.076234150004,6.10000071392034,5.08333392826695,10.7366114296439,0,370.767978804417,2130.8407888979,0,0,6738.09862431456,24.3906944074734,0,0.000584465178747143,0.00385747017973114,0,2130.8407888979,20.999520853692,213084078.893647
"1506",1506,12,46,394.992282614414,6.08717454772184,5.07264545643487,10.7120256227927,0,370.69974157001,2130.90788227549,0,0,6709.33756501108,24.3764925799934,0,0.000555072629980871,0.00366347935787375,0,2130.90788227549,20.999520853692,213090788.231212
"1507",1507,12,47,394.906843618643,6.07521626345453,5.06268021954544,10.6870042026026,0,370.644812638149,2130.9746427446,0,0,6676.04672743891,24.3474699762656,0,0.000527178895422954,0.00347938070979149,0,2130.9746427446,20.999520853692,213097464.27794
"1508",1508,12,48,394.819942619403,6.06412942411213,5.05344118676011,10.6615546242537,0,370.603148952321,2131.04102584963,0,0,6638.3103280923,24.3036946663223,0,0.000500705180815282,0.00330465419338086,0,2131.04102584963,20.999520853692,213104102.588268
"1509",1509,12,49,394.731605509013,6.05391733303971,5.04493111086642,10.6356844704967,0,370.574706352985,2131.10698799478,0,0,6596.21434965651,24.2452362664182,0,0.00047557701267248,0.00313880828363837,0,2131.10698799478,20.999520853692,213110698.802617
"1510",1510,12,50,394.641858607686,6.04458303294938,5.03715252745782,10.6094014493936,0,370.559439583338,2131.1724864607,0,0,6549.84643435152,24.1721659256751,0,0.000451723990048671,0.00298137833432123,0,2131.1724864607,20.999520853692,213117248.649052
"1511",1511,12,51,394.550728655681,6.03612930501376,5.03010775417813,10.5827133920209,0,370.557302293206,2131.23747941997,0,0,6499.29577707475,24.0845563144796,0,0.000429079551224827,0.00283192503808386,0,2131.23747941997,20.999520853692,213123747.944829
"1512",1512,12,52,394.458242805344,6.02855866803731,5.02379889003109,10.5556282501365,0,370.568247041067,2131.30192595157,0,0,6444.65301857538,23.982481614614,0,0.000407580754382067,0.00269003297892164,0,2131.30192595157,20.999520853692,213130192.597847
"1513",1513,12,53,394.364428613011,6.02187337770584,5.01822781475486,10.5281540938104,0,370.592225294689,2131.36578605431,0,0,6386.0101387802,23.8660175106551,0,0.000387168071387012,0.00255530927115427,0,2131.36578605431,20.999520853692,213136578.607986
"1514",1514,12,54,394.269314030801,6.01607542591442,5.01339618826202,10.5002991090201,0,370.629187429611,2131.42902065909,0,0,6323.4603502714,23.7352411834004,0,0.000367785193871989,0.00242738227955513,0,2131.42902065909,20.999520853692,213142902.068336
"1515",1515,12,55,394.172927398285,6.01116654017392,5.00930545014493,10.4720715952119,0,370.67908272633,2131.49159164023,0,0,6257.09799224277,23.5902313044701,0,0.000349378850845743,0.0023059004155819,0,2131.49159164023,20.999520853692,213149159.166328
"1516",1516,12,56,394.075297434045,6.00714818309626,5.00595681924688,10.4434799628276,0,370.7418593656,2131.55346182563,0,0,6187.01842482659,23.4310680326844,0,0.000331898637119638,0.0021905310049896,0,2131.55346182563,20.999520853692,213155346.184753
"1517",1517,12,57,393.976453227118,6.00402155195863,5.00335129329886,10.4145327307989,0,370.817464422183,2131.61459500596,0,0,6113.31792407035,23.2578330118626,0,0.000315296851880407,0.00208095922241068,0,2131.61459500596,20.999520853692,213161459.502677
"1518",1518,12,58,393.876424228324,6.00178757834679,5.00148964862232,10.3852385240091,0,370.905843856953,2131.67495594278,0,0,6036.09357758429,23.0706093701656,0,0.000299528346783455,0.0019768870887708,0,2131.67495594278,20.999520853692,213167495.596255
"1519",1519,12,59,393.775240241494,6.00044692787745,5.00037243989788,10.3556060707234,0,371.006942507411,2131.73451037558,0,0,5955.4431810065,22.8694817209127,0,0.000284550382980848,0.00187803252767359,0,2131.73451037558,20.999520853692,213173451.039436
"1520",1520,12,60,393.672931414593,6,5,10.325644199988,0,371.120704076736,2131.79322502787,0,0,5871.46513537719,22.6545361647581,0,0.000270322496535598,0.00178412847713494,0,2131.79322502787,20.999520853692,213179322.504571
"1521",1521,12,61,393.569528230731,6,5,10.2953618389998,0,371.247071121136,2131.85106761222,0,0,5784.25834550185,22.4258602934568,0,0.000256806371708818,0.00169492205327819,0,2131.85106761222,20.999520853692,213185106.762917
"1522",1522,12,62,393.465061499085,6.00044692787745,5.00037243989788,10.2647680104463,0,371.378697560661,2131.9080067863,0,0,5693.91732358005,22.1908306700696,0,0.000243966053123377,0.00161017595061428,0,2131.9080067863,20.999520853692,213190800.680241
"1523",1523,12,63,393.359562345719,6.00178757834679,5.00148964862232,10.2338718298176,0,371.51556040632,2131.96403069161,0,0,5602.39044998011,21.9495010927652,0,0.00023176743555705,0.00152966507467653,0,2131.96403069161,20.999520853692,213196403.07069
"1524",1524,12,64,393.253062204306,6.00402155195863,5.00335129329886,10.2026825026897,0,371.66492866395,2132.01912811196,0,0,5509.74195850602,21.6946336817687,0,0.000220177867165026,0.00145317392328917,0,2132.01912811196,20.999520853692,213201912.812649
"1525",1525,12,65,393.14559280677,6.00714818309626,5.00595681924688,10.1712093219827,0,371.826742060502,2132.07327013305,0,0,5414.20203697321,21.4263201438045,0,0.000209166416210404,0.00138049834698867,0,2132.07327013305,20.999520853692,213207327.014686
"1526",1526,12,66,393.037186173823,6.01116654017392,5.00930545014493,10.139461665191,0,372.000939107035,2132.12642883519,0,0,5315.87014454069,21.1446536997347,0,0.000198703776317331,0.00131144492369438,0,2132.12642883519,20.999520853692,213212642.884831
"1527",1527,12,67,392.927874605429,6.01607542591442,5.01339618826202,10.1074489915899,0,372.187457078064,2132.17857729286,0,0,5214.84570178385,20.8497290957592,0,0.00018876217719133,0.00124583036946278,0,2132.17857729286,20.999520853692,213217857.730532
"1528",1528,12,68,392.81769067118,6.02187337770584,5.01822781475486,10.0751808394169,0,372.386231989436,2132.22968957347,0,0,5111.22799841242,20.5416426159925,0,0.000179315300477272,0.00118348098314999,0,2132.22968957347,20.999520853692,213222968.958531
"1529",1529,12,69,392.70666720059,6.02855866803731,5.02379889003109,10.0426668230299,0,372.597198575031,2132.27974073509,0,0,5005.11610271271,20.2204920961483,0,0.000170338200446092,0.0011242321229442,0,2132.27974073509,20.999520853692,213227974.074633
"1530",1530,12,70,392.594837273315,6.03612930501376,5.03010775417813,10.0099166300424,0,372.820290262175,2132.32870682338,0,0,4896.60877272992,19.886376938415,0,0.000161807229220706,0.00106792771285666,0,2132.32870682338,20.999520853692,213232870.683406
"1531",1531,12,71,392.482234209298,6.04458303294938,5.03715252745782,9.9769400184372,0,373.055439145874,2132.37656486761,0,0,4785.80436929164,19.5393981274419,0,0.000153699966269638,0.00101441977737961,0,2132.37656486761,20.999520853692,213237656.487775
"1532",1532,12,72,392.368891558836,6.05391733303971,5.04493111086642,9.94374681365903,0,373.302575961912,2132.42329287583,0,0,4672.80077092909,19.179658247386,0,0.000145995151913764,0.000963568002630842,0,2132.42329287583,20.999520853692,213242329.288546
"1533",1533,12,73,392.254843092589,6.06412942411213,5.05344118676011,9.91034690568691,0,373.561630058666,2132.46886982922,0,0,4557.69529075772,18.8072615001696,0,0.000138672624607417,0.000915239322408948,0,2132.46886982922,20.999520853692,213246886.983837
"1534",1534,12,74,392.140122791518,6.07521626345453,5.06268021954544,9.87675024608749,0,373.832529368193,2132.51327567563,0,0,4440.58459542374,18.4223137243963,0,0.000131713261769858,0.000869307527681063,0,2132.51327567563,20.999520853692,213251327.568433
"1535",1535,12,75,392.024764836756,6.08717454772184,5.07264545643487,9.84296684504996,0,374.115200375831,2132.55649132233,0,0,4321.56462605133,18.0249224156868,0,0.000125098923956993,0.00082565289811615,0,2132.55649132233,20.999520853692,213255649.133059
"1536",1536,12,76,391.908803599426,6.10000071392034,5.08333392826695,9.80900676840346,0,374.409568089183,2132.59849862796,0,0,4200.73052143722,17.6151967475729,0,0.000118812402176126,0.000784161854362433,0,2132.59849862796,20.999520853692,213259849.86358
